gender,emotion,actor,path
male,disgusted,11,speech_emotion_recognition/data/Actor_11/03-01-07-01-02-02-11.wav
male,fearful,11,speech_emotion_recognition/data/Actor_11/03-01-06-01-02-02-11.wav
male,neutral,11,speech_emotion_recognition/data/Actor_11/03-01-01-01-02-02-11.wav
male,happy,11,speech_emotion_recognition/data/Actor_11/03-01-03-01-02-02-11.wav
male,fearful,11,speech_emotion_recognition/data/Actor_11/03-01-06-02-01-02-11.wav
male,fearful,11,speech_emotion_recognition/data/Actor_11/03-01-06-02-02-02-11.wav
male,surprised,11,speech_emotion_recognition/data/Actor_11/03-01-08-02-02-02-11.wav
male,angry,11,speech_emotion_recognition/data/Actor_11/03-01-05-02-01-02-11.wav
male,happy,11,speech_emotion_recognition/data/Actor_11/03-01-03-01-02-01-11.wav
male,happy,11,speech_emotion_recognition/data/Actor_11/03-01-03-01-01-02-11.wav
male,surprised,11,speech_emotion_recognition/data/Actor_11/03-01-08-02-01-01-11.wav
male,angry,11,speech_emotion_recognition/data/Actor_11/03-01-05-02-02-02-11.wav
male,happy,11,speech_emotion_recognition/data/Actor_11/03-01-03-02-01-01-11.wav
male,sad,11,speech_emotion_recognition/data/Actor_11/03-01-04-02-02-01-11.wav
male,neutral,11,speech_emotion_recognition/data/Actor_11/03-01-01-01-01-01-11.wav
male,angry,11,speech_emotion_recognition/data/Actor_11/03-01-05-02-02-01-11.wav
male,sad,11,speech_emotion_recognition/data/Actor_11/03-01-04-01-02-01-11.wav
male,calm,11,speech_emotion_recognition/data/Actor_11/03-01-02-02-02-01-11.wav
male,disgusted,11,speech_emotion_recognition/data/Actor_11/03-01-07-02-02-02-11.wav
male,surprised,11,speech_emotion_recognition/data/Actor_11/03-01-08-01-02-02-11.wav
male,surprised,11,speech_emotion_recognition/data/Actor_11/03-01-08-01-01-02-11.wav
male,sad,11,speech_emotion_recognition/data/Actor_11/03-01-04-02-01-02-11.wav
male,surprised,11,speech_emotion_recognition/data/Actor_11/03-01-08-01-01-01-11.wav
male,angry,11,speech_emotion_recognition/data/Actor_11/03-01-05-01-01-01-11.wav
male,happy,11,speech_emotion_recognition/data/Actor_11/03-01-03-02-01-02-11.wav
male,disgusted,11,speech_emotion_recognition/data/Actor_11/03-01-07-02-01-01-11.wav
male,sad,11,speech_emotion_recognition/data/Actor_11/03-01-04-01-01-02-11.wav
male,fearful,11,speech_emotion_recognition/data/Actor_11/03-01-06-01-01-02-11.wav
male,angry,11,speech_emotion_recognition/data/Actor_11/03-01-05-01-02-01-11.wav
male,sad,11,speech_emotion_recognition/data/Actor_11/03-01-04-01-01-01-11.wav
male,happy,11,speech_emotion_recognition/data/Actor_11/03-01-03-02-02-02-11.wav
male,neutral,11,speech_emotion_recognition/data/Actor_11/03-01-01-01-02-01-11.wav
male,calm,11,speech_emotion_recognition/data/Actor_11/03-01-02-02-01-01-11.wav
male,surprised,11,speech_emotion_recognition/data/Actor_11/03-01-08-01-02-01-11.wav
male,neutral,11,speech_emotion_recognition/data/Actor_11/03-01-01-01-01-02-11.wav
male,sad,11,speech_emotion_recognition/data/Actor_11/03-01-04-02-01-01-11.wav
male,disgusted,11,speech_emotion_recognition/data/Actor_11/03-01-07-02-02-01-11.wav
male,angry,11,speech_emotion_recognition/data/Actor_11/03-01-05-01-02-02-11.wav
male,calm,11,speech_emotion_recognition/data/Actor_11/03-01-02-01-02-01-11.wav
male,calm,11,speech_emotion_recognition/data/Actor_11/03-01-02-01-01-01-11.wav
female,angry,10,speech_emotion_recognition/data/Actor_10/03-01-05-02-02-01-10.wav
female,neutral,10,speech_emotion_recognition/data/Actor_10/03-01-01-01-01-01-10.wav
female,happy,10,speech_emotion_recognition/data/Actor_10/03-01-03-01-02-02-10.wav
female,calm,10,speech_emotion_recognition/data/Actor_10/03-01-02-01-02-01-10.wav
female,fearful,10,speech_emotion_recognition/data/Actor_10/03-01-06-01-01-02-10.wav
female,angry,10,speech_emotion_recognition/data/Actor_10/03-01-05-01-01-01-10.wav
female,surprised,10,speech_emotion_recognition/data/Actor_10/03-01-08-01-01-01-10.wav
female,surprised,10,speech_emotion_recognition/data/Actor_10/03-01-08-02-02-01-10.wav
female,surprised,10,speech_emotion_recognition/data/Actor_10/03-01-08-01-02-02-10.wav
female,happy,10,speech_emotion_recognition/data/Actor_10/03-01-03-02-02-01-10.wav
female,disgusted,10,speech_emotion_recognition/data/Actor_10/03-01-07-02-02-02-10.wav
female,sad,10,speech_emotion_recognition/data/Actor_10/03-01-04-01-02-02-10.wav
female,surprised,10,speech_emotion_recognition/data/Actor_10/03-01-08-02-01-01-10.wav
female,surprised,10,speech_emotion_recognition/data/Actor_10/03-01-08-02-02-02-10.wav
female,calm,10,speech_emotion_recognition/data/Actor_10/03-01-02-01-01-02-10.wav
female,neutral,10,speech_emotion_recognition/data/Actor_10/03-01-01-01-01-02-10.wav
female,happy,10,speech_emotion_recognition/data/Actor_10/03-01-03-01-01-02-10.wav
female,disgusted,10,speech_emotion_recognition/data/Actor_10/03-01-07-02-01-01-10.wav
female,disgusted,10,speech_emotion_recognition/data/Actor_10/03-01-07-02-02-01-10.wav
female,fearful,10,speech_emotion_recognition/data/Actor_10/03-01-06-01-02-02-10.wav
female,calm,10,speech_emotion_recognition/data/Actor_10/03-01-02-01-02-02-10.wav
female,disgusted,10,speech_emotion_recognition/data/Actor_10/03-01-07-01-01-01-10.wav
female,sad,10,speech_emotion_recognition/data/Actor_10/03-01-04-01-02-01-10.wav
female,disgusted,10,speech_emotion_recognition/data/Actor_10/03-01-07-01-02-01-10.wav
female,disgusted,10,speech_emotion_recognition/data/Actor_10/03-01-07-02-01-02-10.wav
female,angry,10,speech_emotion_recognition/data/Actor_10/03-01-05-02-01-01-10.wav
female,fearful,10,speech_emotion_recognition/data/Actor_10/03-01-06-01-01-01-10.wav
female,angry,10,speech_emotion_recognition/data/Actor_10/03-01-05-01-01-02-10.wav
female,fearful,10,speech_emotion_recognition/data/Actor_10/03-01-06-02-01-02-10.wav
female,fearful,10,speech_emotion_recognition/data/Actor_10/03-01-06-01-02-01-10.wav
female,happy,10,speech_emotion_recognition/data/Actor_10/03-01-03-01-01-01-10.wav
female,surprised,10,speech_emotion_recognition/data/Actor_10/03-01-08-01-01-02-10.wav
female,calm,10,speech_emotion_recognition/data/Actor_10/03-01-02-02-01-02-10.wav
female,disgusted,10,speech_emotion_recognition/data/Actor_10/03-01-07-01-02-02-10.wav
female,happy,10,speech_emotion_recognition/data/Actor_10/03-01-03-02-01-02-10.wav
female,happy,10,speech_emotion_recognition/data/Actor_10/03-01-03-02-01-01-10.wav
female,fearful,10,speech_emotion_recognition/data/Actor_10/03-01-06-02-02-01-10.wav
female,calm,10,speech_emotion_recognition/data/Actor_10/03-01-02-02-01-01-10.wav
female,angry,10,speech_emotion_recognition/data/Actor_10/03-01-05-01-02-02-10.wav
female,sad,10,speech_emotion_recognition/data/Actor_10/03-01-04-01-01-02-10.wav
female,fearful,10,speech_emotion_recognition/data/Actor_10/03-01-06-02-02-02-10.wav
female,happy,10,speech_emotion_recognition/data/Actor_10/03-01-03-02-02-02-10.wav
female,calm,10,speech_emotion_recognition/data/Actor_10/03-01-02-01-01-01-10.wav
female,fearful,10,speech_emotion_recognition/data/Actor_10/03-01-06-02-01-01-10.wav
female,sad,10,speech_emotion_recognition/data/Actor_10/03-01-04-02-01-01-10.wav
female,surprised,10,speech_emotion_recognition/data/Actor_10/03-01-08-01-02-01-10.wav
female,calm,10,speech_emotion_recognition/data/Actor_10/03-01-02-02-02-01-10.wav
female,sad,10,speech_emotion_recognition/data/Actor_10/03-01-04-02-02-01-10.wav
female,neutral,10,speech_emotion_recognition/data/Actor_10/03-01-01-01-02-01-10.wav
female,calm,10,speech_emotion_recognition/data/Actor_10/03-01-02-02-02-02-10.wav
female,angry,10,speech_emotion_recognition/data/Actor_10/03-01-05-02-01-02-10.wav
female,disgusted,10,speech_emotion_recognition/data/Actor_10/03-01-07-01-01-02-10.wav
female,angry,10,speech_emotion_recognition/data/Actor_10/03-01-05-01-02-01-10.wav
female,neutral,10,speech_emotion_recognition/data/Actor_10/03-01-01-01-02-02-10.wav
female,happy,10,speech_emotion_recognition/data/Actor_10/03-01-03-01-02-01-10.wav
female,sad,10,speech_emotion_recognition/data/Actor_10/03-01-04-02-02-02-10.wav
female,sad,10,speech_emotion_recognition/data/Actor_10/03-01-04-01-01-01-10.wav
female,surprised,10,speech_emotion_recognition/data/Actor_10/03-01-08-02-01-02-10.wav
female,angry,10,speech_emotion_recognition/data/Actor_10/03-01-05-02-02-02-10.wav
female,sad,10,speech_emotion_recognition/data/Actor_10/03-01-04-02-01-02-10.wav
male,calm,15,speech_emotion_recognition/data/Actor_15/03-01-02-01-02-02-15.wav
male,disgusted,15,speech_emotion_recognition/data/Actor_15/03-01-07-01-01-02-15.wav
male,surprised,15,speech_emotion_recognition/data/Actor_15/03-01-08-02-02-01-15.wav
male,calm,15,speech_emotion_recognition/data/Actor_15/03-01-02-01-02-01-15.wav
male,surprised,15,speech_emotion_recognition/data/Actor_15/03-01-08-01-01-02-15.wav
male,surprised,15,speech_emotion_recognition/data/Actor_15/03-01-08-01-02-02-15.wav
male,fearful,15,speech_emotion_recognition/data/Actor_15/03-01-06-01-01-02-15.wav
male,surprised,15,speech_emotion_recognition/data/Actor_15/03-01-08-01-02-01-15.wav
male,sad,15,speech_emotion_recognition/data/Actor_15/03-01-04-02-01-02-15.wav
male,fearful,15,speech_emotion_recognition/data/Actor_15/03-01-06-02-01-02-15.wav
male,happy,15,speech_emotion_recognition/data/Actor_15/03-01-03-02-02-02-15.wav
male,angry,15,speech_emotion_recognition/data/Actor_15/03-01-05-02-02-01-15.wav
male,fearful,15,speech_emotion_recognition/data/Actor_15/03-01-06-02-02-02-15.wav
male,fearful,15,speech_emotion_recognition/data/Actor_15/03-01-06-02-01-01-15.wav
male,disgusted,15,speech_emotion_recognition/data/Actor_15/03-01-07-02-02-02-15.wav
male,calm,15,speech_emotion_recognition/data/Actor_15/03-01-02-01-01-01-15.wav
male,neutral,15,speech_emotion_recognition/data/Actor_15/03-01-01-01-01-01-15.wav
male,calm,15,speech_emotion_recognition/data/Actor_15/03-01-02-02-01-02-15.wav
male,sad,15,speech_emotion_recognition/data/Actor_15/03-01-04-01-01-02-15.wav
male,neutral,15,speech_emotion_recognition/data/Actor_15/03-01-01-01-02-02-15.wav
male,disgusted,15,speech_emotion_recognition/data/Actor_15/03-01-07-01-02-01-15.wav
male,disgusted,15,speech_emotion_recognition/data/Actor_15/03-01-07-02-02-01-15.wav
male,neutral,15,speech_emotion_recognition/data/Actor_15/03-01-01-01-02-01-15.wav
male,disgusted,15,speech_emotion_recognition/data/Actor_15/03-01-07-01-02-02-15.wav
male,happy,15,speech_emotion_recognition/data/Actor_15/03-01-03-02-01-01-15.wav
male,sad,15,speech_emotion_recognition/data/Actor_15/03-01-04-01-02-02-15.wav
male,angry,15,speech_emotion_recognition/data/Actor_15/03-01-05-02-02-02-15.wav
male,surprised,15,speech_emotion_recognition/data/Actor_15/03-01-08-02-02-02-15.wav
male,angry,15,speech_emotion_recognition/data/Actor_15/03-01-05-01-02-02-15.wav
male,disgusted,15,speech_emotion_recognition/data/Actor_15/03-01-07-02-01-01-15.wav
male,calm,15,speech_emotion_recognition/data/Actor_15/03-01-02-02-02-02-15.wav
male,angry,15,speech_emotion_recognition/data/Actor_15/03-01-05-01-02-01-15.wav
male,happy,15,speech_emotion_recognition/data/Actor_15/03-01-03-02-01-02-15.wav
male,sad,15,speech_emotion_recognition/data/Actor_15/03-01-04-02-02-01-15.wav
male,sad,15,speech_emotion_recognition/data/Actor_15/03-01-04-02-01-01-15.wav
male,angry,15,speech_emotion_recognition/data/Actor_15/03-01-05-02-01-02-15.wav
male,disgusted,15,speech_emotion_recognition/data/Actor_15/03-01-07-02-01-02-15.wav
male,fearful,15,speech_emotion_recognition/data/Actor_15/03-01-06-01-02-02-15.wav
male,happy,15,speech_emotion_recognition/data/Actor_15/03-01-03-01-01-02-15.wav
male,happy,15,speech_emotion_recognition/data/Actor_15/03-01-03-02-02-01-15.wav
male,angry,15,speech_emotion_recognition/data/Actor_15/03-01-05-01-01-01-15.wav
male,happy,15,speech_emotion_recognition/data/Actor_15/03-01-03-01-02-01-15.wav
male,surprised,15,speech_emotion_recognition/data/Actor_15/03-01-08-01-01-01-15.wav
male,calm,15,speech_emotion_recognition/data/Actor_15/03-01-02-01-01-02-15.wav
male,surprised,15,speech_emotion_recognition/data/Actor_15/03-01-08-02-01-02-15.wav
male,fearful,15,speech_emotion_recognition/data/Actor_15/03-01-06-02-02-01-15.wav
male,happy,15,speech_emotion_recognition/data/Actor_15/03-01-03-01-02-02-15.wav
male,angry,15,speech_emotion_recognition/data/Actor_15/03-01-05-02-01-01-15.wav
male,sad,15,speech_emotion_recognition/data/Actor_15/03-01-04-01-01-01-15.wav
male,neutral,15,speech_emotion_recognition/data/Actor_15/03-01-01-01-01-02-15.wav
male,sad,15,speech_emotion_recognition/data/Actor_15/03-01-04-01-02-01-15.wav
male,angry,15,speech_emotion_recognition/data/Actor_15/03-01-05-01-01-02-15.wav
male,fearful,15,speech_emotion_recognition/data/Actor_15/03-01-06-01-02-01-15.wav
male,happy,15,speech_emotion_recognition/data/Actor_15/03-01-03-01-01-01-15.wav
male,calm,15,speech_emotion_recognition/data/Actor_15/03-01-02-02-01-01-15.wav
male,calm,15,speech_emotion_recognition/data/Actor_15/03-01-02-02-02-01-15.wav
male,fearful,15,speech_emotion_recognition/data/Actor_15/03-01-06-01-01-01-15.wav
male,disgusted,15,speech_emotion_recognition/data/Actor_15/03-01-07-01-01-01-15.wav
male,sad,15,speech_emotion_recognition/data/Actor_15/03-01-04-02-02-02-15.wav
male,surprised,15,speech_emotion_recognition/data/Actor_15/03-01-08-02-01-01-15.wav
female,sad,4,speech_emotion_recognition/data/Actor_04/03-01-04-02-01-01-04.wav
female,disgusted,4,speech_emotion_recognition/data/Actor_04/03-01-07-01-02-02-04.wav
female,surprised,4,speech_emotion_recognition/data/Actor_04/03-01-08-02-01-02-04.wav
female,sad,4,speech_emotion_recognition/data/Actor_04/03-01-04-02-02-02-04.wav
female,calm,4,speech_emotion_recognition/data/Actor_04/03-01-02-02-01-02-04.wav
female,disgusted,4,speech_emotion_recognition/data/Actor_04/03-01-07-01-01-01-04.wav
female,surprised,4,speech_emotion_recognition/data/Actor_04/03-01-08-02-01-01-04.wav
female,sad,4,speech_emotion_recognition/data/Actor_04/03-01-04-02-02-01-04.wav
female,surprised,4,speech_emotion_recognition/data/Actor_04/03-01-08-01-02-01-04.wav
female,disgusted,4,speech_emotion_recognition/data/Actor_04/03-01-07-02-02-02-04.wav
female,angry,4,speech_emotion_recognition/data/Actor_04/03-01-05-02-01-02-04.wav
female,surprised,4,speech_emotion_recognition/data/Actor_04/03-01-08-01-02-02-04.wav
female,angry,4,speech_emotion_recognition/data/Actor_04/03-01-05-02-01-01-04.wav
female,happy,4,speech_emotion_recognition/data/Actor_04/03-01-03-01-01-02-04.wav
female,angry,4,speech_emotion_recognition/data/Actor_04/03-01-05-02-02-01-04.wav
female,calm,4,speech_emotion_recognition/data/Actor_04/03-01-02-02-02-02-04.wav
female,fearful,4,speech_emotion_recognition/data/Actor_04/03-01-06-01-02-02-04.wav
female,calm,4,speech_emotion_recognition/data/Actor_04/03-01-02-01-01-02-04.wav
female,calm,4,speech_emotion_recognition/data/Actor_04/03-01-02-01-02-01-04.wav
female,sad,4,speech_emotion_recognition/data/Actor_04/03-01-04-01-02-01-04.wav
female,happy,4,speech_emotion_recognition/data/Actor_04/03-01-03-02-02-02-04.wav
female,angry,4,speech_emotion_recognition/data/Actor_04/03-01-05-01-02-01-04.wav
female,fearful,4,speech_emotion_recognition/data/Actor_04/03-01-06-02-02-01-04.wav
female,fearful,4,speech_emotion_recognition/data/Actor_04/03-01-06-01-02-01-04.wav
female,calm,4,speech_emotion_recognition/data/Actor_04/03-01-02-01-01-01-04.wav
female,calm,4,speech_emotion_recognition/data/Actor_04/03-01-02-01-02-02-04.wav
female,happy,4,speech_emotion_recognition/data/Actor_04/03-01-03-02-02-01-04.wav
female,disgusted,4,speech_emotion_recognition/data/Actor_04/03-01-07-01-01-02-04.wav
female,neutral,4,speech_emotion_recognition/data/Actor_04/03-01-01-01-01-02-04.wav
female,calm,4,speech_emotion_recognition/data/Actor_04/03-01-02-02-01-01-04.wav
female,sad,4,speech_emotion_recognition/data/Actor_04/03-01-04-01-01-02-04.wav
female,angry,4,speech_emotion_recognition/data/Actor_04/03-01-05-01-02-02-04.wav
female,fearful,4,speech_emotion_recognition/data/Actor_04/03-01-06-01-01-01-04.wav
female,sad,4,speech_emotion_recognition/data/Actor_04/03-01-04-01-02-02-04.wav
female,neutral,4,speech_emotion_recognition/data/Actor_04/03-01-01-01-02-01-04.wav
female,happy,4,speech_emotion_recognition/data/Actor_04/03-01-03-02-01-01-04.wav
female,happy,4,speech_emotion_recognition/data/Actor_04/03-01-03-01-02-02-04.wav
female,calm,4,speech_emotion_recognition/data/Actor_04/03-01-02-02-02-01-04.wav
female,happy,4,speech_emotion_recognition/data/Actor_04/03-01-03-02-01-02-04.wav
female,sad,4,speech_emotion_recognition/data/Actor_04/03-01-04-01-01-01-04.wav
female,surprised,4,speech_emotion_recognition/data/Actor_04/03-01-08-01-01-01-04.wav
female,fearful,4,speech_emotion_recognition/data/Actor_04/03-01-06-02-01-01-04.wav
female,surprised,4,speech_emotion_recognition/data/Actor_04/03-01-08-02-02-02-04.wav
female,disgusted,4,speech_emotion_recognition/data/Actor_04/03-01-07-01-02-01-04.wav
female,neutral,4,speech_emotion_recognition/data/Actor_04/03-01-01-01-02-02-04.wav
female,happy,4,speech_emotion_recognition/data/Actor_04/03-01-03-01-01-01-04.wav
female,angry,4,speech_emotion_recognition/data/Actor_04/03-01-05-02-02-02-04.wav
female,sad,4,speech_emotion_recognition/data/Actor_04/03-01-04-02-01-02-04.wav
female,disgusted,4,speech_emotion_recognition/data/Actor_04/03-01-07-02-01-01-04.wav
female,angry,4,speech_emotion_recognition/data/Actor_04/03-01-05-01-01-02-04.wav
female,happy,4,speech_emotion_recognition/data/Actor_04/03-01-03-01-02-01-04.wav
female,angry,4,speech_emotion_recognition/data/Actor_04/03-01-05-01-01-01-04.wav
female,neutral,4,speech_emotion_recognition/data/Actor_04/03-01-01-01-01-01-04.wav
female,surprised,4,speech_emotion_recognition/data/Actor_04/03-01-08-02-02-01-04.wav
female,fearful,4,speech_emotion_recognition/data/Actor_04/03-01-06-02-02-02-04.wav
female,fearful,4,speech_emotion_recognition/data/Actor_04/03-01-06-02-01-02-04.wav
female,disgusted,4,speech_emotion_recognition/data/Actor_04/03-01-07-02-02-01-04.wav
female,disgusted,4,speech_emotion_recognition/data/Actor_04/03-01-07-02-01-02-04.wav
female,surprised,4,speech_emotion_recognition/data/Actor_04/03-01-08-01-01-02-04.wav
female,fearful,4,speech_emotion_recognition/data/Actor_04/03-01-06-01-01-02-04.wav
male,calm,5,speech_emotion_recognition/data/Actor_05/03-01-02-02-02-02-05.wav
male,happy,5,speech_emotion_recognition/data/Actor_05/03-01-03-02-01-02-05.wav
male,disgusted,5,speech_emotion_recognition/data/Actor_05/03-01-07-01-01-01-05.wav
male,neutral,5,speech_emotion_recognition/data/Actor_05/03-01-01-01-02-02-05.wav
male,angry,5,speech_emotion_recognition/data/Actor_05/03-01-05-01-02-02-05.wav
male,angry,5,speech_emotion_recognition/data/Actor_05/03-01-05-01-01-02-05.wav
male,angry,5,speech_emotion_recognition/data/Actor_05/03-01-05-01-02-01-05.wav
male,angry,5,speech_emotion_recognition/data/Actor_05/03-01-05-02-01-02-05.wav
male,calm,5,speech_emotion_recognition/data/Actor_05/03-01-02-01-01-01-05.wav
male,sad,5,speech_emotion_recognition/data/Actor_05/03-01-04-02-02-01-05.wav
male,happy,5,speech_emotion_recognition/data/Actor_05/03-01-03-02-02-01-05.wav
male,sad,5,speech_emotion_recognition/data/Actor_05/03-01-04-01-01-01-05.wav
male,happy,5,speech_emotion_recognition/data/Actor_05/03-01-03-02-02-02-05.wav
male,fearful,5,speech_emotion_recognition/data/Actor_05/03-01-06-01-01-02-05.wav
male,fearful,5,speech_emotion_recognition/data/Actor_05/03-01-06-01-01-01-05.wav
male,fearful,5,speech_emotion_recognition/data/Actor_05/03-01-06-01-02-01-05.wav
male,surprised,5,speech_emotion_recognition/data/Actor_05/03-01-08-02-02-01-05.wav
male,happy,5,speech_emotion_recognition/data/Actor_05/03-01-03-01-02-02-05.wav
male,happy,5,speech_emotion_recognition/data/Actor_05/03-01-03-01-02-01-05.wav
male,fearful,5,speech_emotion_recognition/data/Actor_05/03-01-06-02-02-02-05.wav
male,disgusted,5,speech_emotion_recognition/data/Actor_05/03-01-07-02-01-02-05.wav
male,fearful,5,speech_emotion_recognition/data/Actor_05/03-01-06-01-02-02-05.wav
male,sad,5,speech_emotion_recognition/data/Actor_05/03-01-04-01-02-02-05.wav
male,surprised,5,speech_emotion_recognition/data/Actor_05/03-01-08-01-01-01-05.wav
male,surprised,5,speech_emotion_recognition/data/Actor_05/03-01-08-02-01-02-05.wav
male,sad,5,speech_emotion_recognition/data/Actor_05/03-01-04-01-01-02-05.wav
male,disgusted,5,speech_emotion_recognition/data/Actor_05/03-01-07-02-01-01-05.wav
male,fearful,5,speech_emotion_recognition/data/Actor_05/03-01-06-02-02-01-05.wav
male,disgusted,5,speech_emotion_recognition/data/Actor_05/03-01-07-02-02-01-05.wav
male,happy,5,speech_emotion_recognition/data/Actor_05/03-01-03-01-01-02-05.wav
male,angry,5,speech_emotion_recognition/data/Actor_05/03-01-05-02-01-01-05.wav
male,neutral,5,speech_emotion_recognition/data/Actor_05/03-01-01-01-01-02-05.wav
male,calm,5,speech_emotion_recognition/data/Actor_05/03-01-02-01-02-01-05.wav
male,sad,5,speech_emotion_recognition/data/Actor_05/03-01-04-02-01-02-05.wav
male,fearful,5,speech_emotion_recognition/data/Actor_05/03-01-06-02-01-02-05.wav
male,disgusted,5,speech_emotion_recognition/data/Actor_05/03-01-07-01-01-02-05.wav
male,calm,5,speech_emotion_recognition/data/Actor_05/03-01-02-01-01-02-05.wav
male,surprised,5,speech_emotion_recognition/data/Actor_05/03-01-08-01-01-02-05.wav
male,calm,5,speech_emotion_recognition/data/Actor_05/03-01-02-02-02-01-05.wav
male,happy,5,speech_emotion_recognition/data/Actor_05/03-01-03-01-01-01-05.wav
male,calm,5,speech_emotion_recognition/data/Actor_05/03-01-02-02-01-01-05.wav
male,sad,5,speech_emotion_recognition/data/Actor_05/03-01-04-02-02-02-05.wav
male,disgusted,5,speech_emotion_recognition/data/Actor_05/03-01-07-01-02-01-05.wav
male,neutral,5,speech_emotion_recognition/data/Actor_05/03-01-01-01-01-01-05.wav
male,neutral,5,speech_emotion_recognition/data/Actor_05/03-01-01-01-02-01-05.wav
male,sad,5,speech_emotion_recognition/data/Actor_05/03-01-04-01-02-01-05.wav
male,happy,5,speech_emotion_recognition/data/Actor_05/03-01-03-02-01-01-05.wav
male,calm,5,speech_emotion_recognition/data/Actor_05/03-01-02-02-01-02-05.wav
male,surprised,5,speech_emotion_recognition/data/Actor_05/03-01-08-01-02-02-05.wav
male,angry,5,speech_emotion_recognition/data/Actor_05/03-01-05-02-02-01-05.wav
male,angry,5,speech_emotion_recognition/data/Actor_05/03-01-05-01-01-01-05.wav
male,calm,5,speech_emotion_recognition/data/Actor_05/03-01-02-01-02-02-05.wav
male,sad,5,speech_emotion_recognition/data/Actor_05/03-01-04-02-01-01-05.wav
male,fearful,5,speech_emotion_recognition/data/Actor_05/03-01-06-02-01-01-05.wav
male,disgusted,5,speech_emotion_recognition/data/Actor_05/03-01-07-02-02-02-05.wav
male,surprised,5,speech_emotion_recognition/data/Actor_05/03-01-08-02-01-01-05.wav
male,surprised,5,speech_emotion_recognition/data/Actor_05/03-01-08-02-02-02-05.wav
male,disgusted,5,speech_emotion_recognition/data/Actor_05/03-01-07-01-02-02-05.wav
male,angry,5,speech_emotion_recognition/data/Actor_05/03-01-05-02-02-02-05.wav
male,surprised,5,speech_emotion_recognition/data/Actor_05/03-01-08-01-02-01-05.wav
female,angry,8,speech_emotion_recognition/data/Actor_08/03-01-05-01-02-02-08.wav
female,calm,8,speech_emotion_recognition/data/Actor_08/03-01-02-02-01-02-08.wav
female,fearful,8,speech_emotion_recognition/data/Actor_08/03-01-06-01-01-02-08.wav
female,disgusted,8,speech_emotion_recognition/data/Actor_08/03-01-07-01-01-01-08.wav
female,calm,8,speech_emotion_recognition/data/Actor_08/03-01-02-02-01-01-08.wav
female,sad,8,speech_emotion_recognition/data/Actor_08/03-01-04-02-02-02-08.wav
female,disgusted,8,speech_emotion_recognition/data/Actor_08/03-01-07-02-01-01-08.wav
female,calm,8,speech_emotion_recognition/data/Actor_08/03-01-02-02-02-01-08.wav
female,calm,8,speech_emotion_recognition/data/Actor_08/03-01-02-01-02-01-08.wav
female,neutral,8,speech_emotion_recognition/data/Actor_08/03-01-01-01-01-01-08.wav
female,happy,8,speech_emotion_recognition/data/Actor_08/03-01-03-02-01-02-08.wav
female,sad,8,speech_emotion_recognition/data/Actor_08/03-01-04-01-02-01-08.wav
female,fearful,8,speech_emotion_recognition/data/Actor_08/03-01-06-02-01-01-08.wav
female,surprised,8,speech_emotion_recognition/data/Actor_08/03-01-08-01-01-02-08.wav
female,fearful,8,speech_emotion_recognition/data/Actor_08/03-01-06-01-02-02-08.wav
female,surprised,8,speech_emotion_recognition/data/Actor_08/03-01-08-02-01-01-08.wav
female,neutral,8,speech_emotion_recognition/data/Actor_08/03-01-01-01-01-02-08.wav
female,sad,8,speech_emotion_recognition/data/Actor_08/03-01-04-02-01-02-08.wav
female,happy,8,speech_emotion_recognition/data/Actor_08/03-01-03-02-01-01-08.wav
female,happy,8,speech_emotion_recognition/data/Actor_08/03-01-03-02-02-01-08.wav
female,angry,8,speech_emotion_recognition/data/Actor_08/03-01-05-02-01-02-08.wav
female,neutral,8,speech_emotion_recognition/data/Actor_08/03-01-01-01-02-02-08.wav
female,angry,8,speech_emotion_recognition/data/Actor_08/03-01-05-01-01-01-08.wav
female,angry,8,speech_emotion_recognition/data/Actor_08/03-01-05-01-02-01-08.wav
female,surprised,8,speech_emotion_recognition/data/Actor_08/03-01-08-02-01-02-08.wav
female,surprised,8,speech_emotion_recognition/data/Actor_08/03-01-08-02-02-01-08.wav
female,happy,8,speech_emotion_recognition/data/Actor_08/03-01-03-01-01-02-08.wav
female,angry,8,speech_emotion_recognition/data/Actor_08/03-01-05-02-01-01-08.wav
female,calm,8,speech_emotion_recognition/data/Actor_08/03-01-02-01-01-02-08.wav
female,happy,8,speech_emotion_recognition/data/Actor_08/03-01-03-01-01-01-08.wav
female,disgusted,8,speech_emotion_recognition/data/Actor_08/03-01-07-02-02-01-08.wav
female,happy,8,speech_emotion_recognition/data/Actor_08/03-01-03-02-02-02-08.wav
female,disgusted,8,speech_emotion_recognition/data/Actor_08/03-01-07-02-02-02-08.wav
female,fearful,8,speech_emotion_recognition/data/Actor_08/03-01-06-02-02-01-08.wav
female,happy,8,speech_emotion_recognition/data/Actor_08/03-01-03-01-02-02-08.wav
female,fearful,8,speech_emotion_recognition/data/Actor_08/03-01-06-02-02-02-08.wav
female,disgusted,8,speech_emotion_recognition/data/Actor_08/03-01-07-02-01-02-08.wav
female,happy,8,speech_emotion_recognition/data/Actor_08/03-01-03-01-02-01-08.wav
female,fearful,8,speech_emotion_recognition/data/Actor_08/03-01-06-02-01-02-08.wav
female,sad,8,speech_emotion_recognition/data/Actor_08/03-01-04-01-02-02-08.wav
