gender,emotion,intensity,actor,path
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-02-02-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-04-01-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-02-01-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-08-02-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-02-01-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-06-01-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-07-01-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-06-02-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-05-02-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-02-02-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-07-01-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-06-01-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-01-01-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-03-01-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-06-02-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-06-02-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-08-02-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-05-02-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-03-01-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-03-01-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-08-02-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-05-02-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-03-02-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-04-02-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-01-01-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-05-02-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-04-01-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-02-02-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-07-02-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-08-01-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-08-01-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-04-02-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-08-01-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-05-01-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-03-02-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-07-02-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-04-01-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-06-01-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-05-01-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-04-01-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-03-02-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-01-01-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-02-02-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-08-01-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-01-01-01-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-04-02-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-07-02-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-05-01-02-02-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-02-01-02-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_11/03-01-02-01-01-01-11.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-05-02-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-01-01-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-03-01-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-02-01-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-06-01-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-05-01-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-08-01-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-08-02-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-08-01-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-03-02-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-07-02-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-04-01-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-08-02-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-08-02-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-02-01-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-01-01-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-03-01-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-07-02-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-07-02-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-06-01-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-02-01-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-07-01-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-04-01-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-07-01-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-07-02-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-05-02-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-06-01-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-05-01-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-06-02-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-06-01-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-03-01-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-08-01-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-02-02-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-07-01-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-03-02-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-03-02-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-06-02-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-02-02-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-05-01-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-04-01-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-06-02-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-03-02-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-02-01-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-06-02-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-04-02-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-08-01-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-02-02-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-04-02-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-01-01-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-02-02-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-05-02-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-07-01-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-05-01-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-01-01-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-03-01-02-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-04-02-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-04-01-01-01-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-08-02-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-05-02-02-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_10/03-01-04-02-01-02-10.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-02-01-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-07-01-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-08-02-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-02-01-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-08-01-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-08-01-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-06-01-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-08-01-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-04-02-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-06-02-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-03-02-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-05-02-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-06-02-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-06-02-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-07-02-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-02-01-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-01-01-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-02-02-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-04-01-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-01-01-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-07-01-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-07-02-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-01-01-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-07-01-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-03-02-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-04-01-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-05-02-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-08-02-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-05-01-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-07-02-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-02-02-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-05-01-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-03-02-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-04-02-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-04-02-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-05-02-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-07-02-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-06-01-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-03-01-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-03-02-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-05-01-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-03-01-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-08-01-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-02-01-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-08-02-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-06-02-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-03-01-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-05-02-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-04-01-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-01-01-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-04-01-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-05-01-01-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-06-01-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-03-01-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-02-02-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-02-02-02-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-06-01-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-07-01-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-04-02-02-02-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_15/03-01-08-02-01-01-15.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-04-02-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-07-01-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-08-02-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-04-02-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-02-02-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-07-01-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-08-02-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-04-02-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-08-01-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-07-02-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-05-02-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-08-01-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-05-02-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-03-01-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-05-02-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-02-02-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-06-01-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-02-01-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-02-01-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-04-01-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-03-02-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-05-01-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-06-02-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-06-01-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-02-01-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-02-01-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-03-02-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-07-01-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-01-01-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-02-02-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-04-01-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-05-01-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-06-01-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-04-01-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-01-01-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-03-02-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-03-01-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-02-02-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-03-02-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-04-01-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-08-01-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-06-02-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-08-02-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-07-01-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-01-01-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-03-01-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-05-02-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-04-02-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-07-02-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-05-01-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-03-01-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-05-01-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-01-01-01-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-08-02-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-06-02-02-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-06-02-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-07-02-02-01-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-07-02-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-08-01-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_04/03-01-06-01-01-02-04.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-02-02-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-03-02-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-07-01-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-01-01-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-05-01-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-05-01-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-05-01-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-05-02-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-02-01-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-04-02-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-03-02-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-04-01-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-03-02-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-06-01-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-06-01-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-06-01-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-08-02-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-03-01-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-03-01-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-06-02-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-07-02-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-06-01-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-04-01-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-08-01-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-08-02-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-04-01-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-07-02-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-06-02-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-07-02-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-03-01-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-05-02-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-01-01-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-02-01-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-04-02-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-06-02-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-07-01-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-02-01-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-08-01-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-02-02-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-03-01-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-02-02-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-04-02-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-07-01-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-01-01-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-01-01-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-04-01-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-03-02-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-02-02-01-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-08-01-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-05-02-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-05-01-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-02-01-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-04-02-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-06-02-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-07-02-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-08-02-01-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-08-02-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-07-01-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-05-02-02-02-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_05/03-01-08-01-02-01-05.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-05-01-02-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-02-02-01-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-06-01-01-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-07-01-01-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-02-02-01-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-04-02-02-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-07-02-01-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-02-02-02-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-02-01-02-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-01-01-01-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-03-02-01-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-04-01-02-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-06-02-01-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-08-01-01-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-06-01-02-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-08-02-01-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-01-01-01-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-04-02-01-02-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-03-02-01-01-08.wav
female,happy,2,16,speech_emotion_recognition/data/Actor_08/03-01-03-02-02-01-08.wav
